0.052704316,0.25499642,0.06500325,0.5268727,0.046935372,0.18835913,0.3277044,0.3149364,0.21461199,0.34179398,0.054397106,0.2571039,0.1665191,0.57519,0.10917064,0.25935137,0.15989178,0.35566536,0.15772922,0.23452818,0.39215562,0.19097845,0.22218953,0.12911588,0.14414436,0.14036912,0.19695391,0.16863042,0.83915275,0.08673642,0.79625404,0.38438064,0.66942596,0.23935479,0.2973075,0.100626916,0.19034488,0.33941412,0.37710658,0.14993122,0.26307178,0.23120289,0.11994158,0.49707898,0.046223626,0.12821501,0.4163721,0.57405365,0.44400004,0.3247634,0.16357712,0.10869592,0.20915298,0.27153185,0.0016311286,0.07679261,0.6132169,0.1345119,0.44885027,0.16227391,0.54171914,0.24557972,0.55544907,0.42784804,0.4675246,0.24168532,0.46477276,0.88938874,0.23838933,0.039399907,0.28649524,0.08475135,0.5880907,0.03601529,0.22358066,0.22468022,0.21149439,0.124352865,0.34001753,0.08677534,0.17266223,0.059035957,0.2067849,0.12760173,0.1541498,0.38619834,0.095349476,0.18063442,0.24419625,0.1745728,0.06378242,0.20179589,0.255063,0.2977039,0.17699653,0.27113605,0.117313966,0.5846658,0.19311547,0.18199636,0.24025697,0.04156119,0.12343432,0.51928866,0.36358613,0.1091878,0.2642178,0.47019026,0.1993691,0.3193241,0.25239488,0.24508794,0.27404326,0.11461805,0.056369018,0.27155355,0.2912624,0.062376164,0.35012245,0.24586011,0.593652,0.13126032,0.29580462,0.2429171,0.09852657,0.5251118,0.28070867,0.33365923,0.3074908,0.103767656,0.097197,0.0010872373,0.13766874,0.08125149,0.27742806,0.27592754,0.06184416,0.23267172,0.35534957,0.121886194,0.23859973,0.2479868,0.27540305,0.12356505,0.25425646,0.7416603,0.31602353,0.16991761,0.29391733,0.25695676,0.20761505,0.2800568,0.27408004,0.3773893,0.18680984,0.2940833,0.27062383,0.20032741,0.26885515,0.026937585,0.2823476,0.29075024,0.29817215,0.9160608,0.20011598,0.14144528,0.08177449,0.160651,0.24025105,0.23486495,0.43708342,0.09833361,0.45536548,0.40574908,0.55461836,0.073330425,0.12939967,0.7719409,0.12599644,0.078568086,0.05299702,0.3290133,0.1489943,0.3720489,0.15169841,0.6918434,0.2300447,0.09225766,0.15189163,0.10085217,0.17558576,0.16792278,0.4841658,0.15621595,0.08208757,0.18298563,0.11105535,0.34220704,0.5000429,0.039494183,0.1299224,0.15582255,0.1375161,0.4476439,0.3124542,0.19535027,0.18500043,0.33020055,0.8292269,0.20362239,0.11521514,0.35245767,0.2830439,0.4943393,1.0173326,0.58997244,0.32409346,1.0493937,0.34698698,0.0655128,0.03484471,0.3588037,0.35953432,0.31967473,0.33762434,0.37293202,0.5975102,0.21062385,0.19363779,0.047136758,0.24246907,0.16448979,0.26091692,0.5586072,0.42424816,0.13832825,0.36514303,0.3629897,1.12668,0.09328778,0.28142148,0.19480033,0.54087585,0.34244293,0.62840414,0.15068804,0.24756953,0.4541896,0.07632143,0.14563031,0.2499483,0.14734702,0.300875,0.45760235,0.4743964,0.28190294,0.29157478,0.010983235,0.14426076,0.17553937,0.24914162,0.7296996,0.15526487,0.08938399,0.1396965,0.2493523,0.2943516,0.33145177,0.46323773,0.33725625,0.3196165,0.044661064,0.39494726,0.09179442,0.2896058,1.1592677,0.046731103,0.17269301,0.27904105,0.3001418,0.048746984,0.73208356,0.5449677,0.1820091,0.13543566,0.5270926,0.10371527,0.41282263,0.18648842,0.11503881,0.39505133,0.3647283,0.42591605,0.21950856,0.10364151,0.04344476,0.52270895,0.14239186,0.097991884,0.20975125,0.13156505,0.116893396,0.1742143,0.48836952,0.1137441,0.078232266,0.08782276,0.10270647,0.598923,0.33472276,0.36982283,0.12170322,0.80385077,0.08059443,0.088520266,0.19852194,0.4274248,0.30104476,0.20695269,0.16660526,0.20463009,0.15319416,0.13174148,0.39640537,0.5118105,0.121135354,0.030622039,0.42893305,0.35914823,0.5520676,0.13903472,0.17697771,0.25161645,0.3168231,0.2660482,0.107171886,0.16885561,0.107285395,0.30078176,0.24040852,0.2877153,0.2052905,0.80850136,0.26433623,0.12398282,0.20468421,0.11311133,0.15029068,0.40538874,0.23274969,0.28925103,0.07531351,0.20561989,0.09819377,0.3168521,0.60363436,0.5301041,0.10140518,0.080380656,0.5553383,0.13932478,0.19447681,0.14436063,0.5266944,0.4278347,0.20402919,0.40134278,0.09056507,0.18842082,0.33047026,0.18673912,0.16982761,0.27159292,0.1489738,0.1377294,0.38275638,0.39493102,0.20903462,0.33613753,0.293874,0.36582294,0.4524339,0.29347512,0.24585618,0.3328804,0.10912851,0.4943101,0.3552151,0.648705,0.09828918,0.16137137,0.21851493,0.06555708,0.14626735,0.04437051,0.021939049,0.18079717,0.27517438,0.2133912,0.06948026,0.040868446,0.18236238,0.3164485,0.2541112,0.06024351,0.09082997,0.30643445,0.23548582,0.35749203,0.3058766,0.4112691,0.16230604,0.23884024,0.11639878,0.7539606,0.37776676,0.2964093,0.19051744,0.097540215,0.28209335,0.048753817,0.07539366,0.06522762,0.40431917,0.17426307,0.3033234,0.66584504,0.07152429,0.09183296,0.34645984,0.073556125,0.72852,0.5537704,0.29361734,0.035887364,0.157282,0.3471668,0.29251447,0.1021577,0.2344699,0.14728747,0.17350288,0.03615283,0.4057105,0.10922483,0.08980944,0.46388382,0.10119352,0.29568034,0.26212546,0.10406955,0.12662056,0.1037788,0.12223373,0.04875133,0.09442678,0.367689,0.1459639,0.25015348,0.18124416,0.2711656,0.12190504,0.10729549,0.21041703,0.19557336,0.46910438,0.20359127,0.13161455,0.11923494,0.20538832,0.2908272,0.4210865,0.3296238,0.33592862,0.25913683,0.099191695,0.1878465,0.23474285,0.1369952,0.19751059,0.24839713,0.169424,0.11395414,0.07070313,0.14127018,0.060265735,0.13455379,0.08527475,0.37972742,0.83728284,0.21891363,0.074559264,0.23826419,0.102389686,0.20472114,0.2799766,0.13167603,0.10350306,0.2753828,0.2798169,0.27594364,0.16770594,0.068578206,0.49647266,0.27808467,0.41622496,0.21986404,0.25973526,0.34084055,0.41388413,0.6185828,0.0636605,0.31708777,0.07892954,0.21637262,0.2217195,0.24741603,0.08094281,0.12824689,0.17892951,0.37831396,0.2473728,0.114402145,0.35682574,0.3241594,0.18122809,0.09751932,1.108865,0.3529591,0.21088208,0.7890565,0.5153153,0.44988173,0.26782864,0.18144572,0.28989798,0.06725692,0.16910775,0.11135584,0.15078342,0.23978339,0.5247463,0.29553583,0.38505074,0.45485625,0.029691337,0.118330106,0.06348344,0.054768294,0.13048626,0.09007893,0.3196062,0.13097528,0.14210935,0.5329849,0.16313423,0.085561335,0.2041492,0.044314295,0.529089,0.4809616,0.26618147,0.12091663,0.29674196,0.07716894,0.84447944,0.39869237,0.38880897,0.5292544,0.16371627,0.22367403,0.34560105,0.13536249,0.1406806,0.10039706,0.24825045,0.4882572,0.30190763,0.5500988,0.2578108,0.2966547,0.22166348,0.3861548,0.3645266,0.22793117,0.09020637,0.34608755,0.5726039,0.7387992,0.32614833,0.049889866,0.2935537,0.39571393,0.1780381,0.1634706,0.21751896,0.045114417,0.37178624,0.4533874,0.35833865,0.32038513,0.08743487,0.37136382,0.11778259,0.23321438,0.12126658,0.71127707,0.19731903,0.41897804,0.20082816,0.36133146,0.23023777,0.49065423,0.15889695,0.48231012,0.3822618,0.06861215,0.19606565,0.16573434,0.26919496,0.063808605,0.17150377,0.15928917,0.0234849,0.30154893,0.93873394,0.35962915,0.099950664,0.081440456,0.12159014,0.10636949,0.18626581,0.07269602,0.12475037,0.27446064,1.0498403,0.20998937,0.07702507,0.43746924,0.23951456,0.17578772,0.019689012,0.16119479,0.260023,0.101560496,0.46500856,0.12638372,0.7523627,0.16356145,0.091209374,0.21722588,0.3128822,0.34318674,0.07490159,0.8378319,0.18937774,0.13534878,0.3283573,0.45221204,0.54713756,0.12250958,0.57783425,0.18518224,0.23621471,0.20304625,0.66421074,0.19152513,0.32300946,0.11526575,0.80351543,0.07997849,0.71715707,0.058466874,0.28598282,0.46507183,0.27057967,0.09115744,0.6924479,0.22961265,0.32831457,0.15586372,0.10997599,0.84067327,0.17708384,0.13314699,0.4906442,0.38206547,0.27688223,0.09381116,0.43778968,0.1824531,0.13519381,0.19897708,0.12942086,0.0501856,0.7876299,0.38611984,0.07815868,0.09098655,0.08544408,0.3888057,0.3573518,0.34663555,0.22358488,0.14713293,0.31344682,0.18743694,0.34507355,0.21151105,0.21388869,0.37108284,0.15866083,0.37863567,0.4629691,0.08316354,0.39108518,0.5899972,0.13025482,0.3572788,0.1983565,0.077840656,0.060350183,0.098693125,0.05325346,0.39252827,0.15029871,0.27158645,0.14057145,0.25954038,0.101541355,0.080442354,0.44405887,0.564905,0.047118522,0.59274465,1.0354402,0.396076,0.0403215,0.42003858,0.09591516,0.47791544,0.20564651,0.25604638,0.039547518,0.11827004,0.21090445,0.7522135,0.45587337,0.2038348,0.17013204,0.46114364,0.022089044,0.1469591,0.037797462,0.861142,0.4766604,0.22571272,0.20610982,0.16948721,0.43665057,0.11747302,0.25302428,0.08864103,0.24120076,0.07734999,0.105121456,0.18028566,0.29751307,0.41032574,0.21060087,1.0041052,0.19054241,0.27580723,0.3586606,0.22504407,0.15350296,0.22288658,0.3436855,0.1910009,0.06773223,0.08585242,0.48883918,0.5353908,0.1511285,0.33489376,0.09483551,0.15927061,0.10561122,0.08239298,0.13611694,0.07394704,0.3829688,0.16225407,0.42925328,0.1501166,0.29141864,0.8551539,0.2408682,0.13078286,0.5192259,0.5212228,0.21652472,0.32513547,0.19777094,0.35845137,0.04605946,0.30119884,0.3908647,0.09571883,0.5154195,0.34228587,0.93851554,0.44968012,0.115782954,0.29170918,0.7766482,0.30468303,0.2510172,0.52809477,0.20064533,0.028832396,0.11856043,0.38587713,0.19666998,0.19785123,0.430794,0.3449534,0.21043365,0.47792333,0.1905472,0.10376847,0.08632708,0.3604319,0.0190514,0.39270964,0.20058072,0.27202535,0.8700528,0.16372485,0.13323404,1.0549412,0.21702953,0.23154114,0.24876232,0.24136792,0.6926903,0.5133946,0.32540998,0.42590562,0.08637787,0.117770255,0.26738587,0.32920706,0.26072815,0.01856722,0.2258767,0.2389323,0.13159977,0.10546096,0.14422078,0.24947083,0.14550133,0.1529687,0.16116416,0.276115,0.32546076,0.46818134,0.23597747,0.39154512,0.28912663,0.13168034,0.1540415,0.2544219,0.13137367,0.34128714,0.13757983,0.22481912,0.39559928,0.2939596,0.3198186,0.33146486,0.14983611,0.21757393,0.08334127,0.09988883,0.23014429,0.5162015,0.40331915,0.24226296,0.064038895,0.23054096,0.19142158,0.24649708,0.6423685,0.08642196,1.0149536,0.3270435,0.29995373,0.22350703,0.31492352,0.32226476,0.42763942,0.62942344,0.3185107,0.714288,0.039096653,0.1989585,0.4340787,0.14290439,0.054622997,0.16680205,0.20747285,0.22442162,0.17674975,0.500184,0.09996528,0.16011223,0.024079751,0.23092131,0.18158196,0.15330373,0.08482794,0.13673714,0.046977,0.15482225,0.11097384,0.54505914,0.09743888,0.29038188,0.16305928,0.23097244,0.8111183,0.13124904,0.2624936,0.1833817,0.26890856,0.05133003,0.11221822,0.16158414,0.09235877,0.09283129,0.27176714,0.2340933,0.31615746,0.27511474,0.10845272,0.8048863,0.11901677,0.33460823,0.11962754,0.13005452,0.15600441,0.30212152,0.10063273,0.29201627,0.13460451,0.21662195,0.36425325,0.23247185,0.3013575,0.41301236,0.20133641,0.08535685,0.27862176,0.25858188,0.086199895,0.2537396,0.05468864,0.20512529,0.14713207,0.06955332,0.34753987,0.039093956,0.038970146,0.25529972,0.21723862,0.30654573,0.1517241,0.7617308,0.18132867,0.2271803,0.31764022,0.08975474,0.10462716,0.11257977,0.22025336,0.15412104,0.6450793,0.10098333,0.879006,0.16756426,0.29388633,0.046241798,0.34222707,0.14205895,0.27862793,0.14923316,0.09019473,0.09127092,0.16343725,0.40779838,0.38654685,0.20398536,0.8673234,0.2459725,0.2460247,0.37729242,0.636353,0.51231647,0.20612255,0.32469326,0.08320265,0.32327583,0.37994084,0.04275474,0.102081165,0.5011821,0.4409691,0.28216746,0.0052674585,0.047275115,0.07763984,0.41507328,0.22519112,0.5852738,0.33174428,0.17573984,0.46244434,0.26094803,0.34281784,0.9736707,0.20678094,0.07558288,0.15597773,0.14211176,0.16763647,0.28550076,0.16448064,0.16576177,0.31849885,0.29983953,0.115522504,0.37967196,0.15170273,0.37266976,0.18300195,0.21941999,0.4720409,0.54623944,0.11002036,0.14113097,0.06403992,0.46351677,0.39830554,0.16015263,0.15091932,0.14162208,0.73657125,0.2661119,0.29182374,0.44187048,0.24417062,0.46813816,0.22701459,0.37924495,0.29978424,0.31303695,0.15657088,0.19823171,0.38800338,0.09925714,0.23337388,0.44628835,0.052910697,0.35601363,0.15910918,0.1120507,0.30652818,0.2401654,0.1399856,0.7089304,0.43748152,0.18649368,0.1264154,0.104265496,0.1077678,0.21448408,0.22750323,0.2703861,0.13412486,0.29891312,0.32318628,0.08513036,0.26075742,0.06507597,0.5807891,0.08695909,0.3825949,0.3926641,0.33589578,0.5396639,0.5086997,0.27354395,0.59354544,0.19638093,0.36988246,0.14949673,0.43140814,0.4488228,0.23797707,0.38909382,0.065814435,0.1750455,0.1112805,0.21922478,0.12149196,0.2119809,0.2693748,0.0897138,0.24678308,0.14005609,0.15127873,0.7016445,0.1363661,0.13577615,0.3878414,0.22596422,0.11060575,0.03554799,0.10567011,0.09909457,0.32282525,0.07084753,0.09511829,0.56858844,0.11161299,0.14501129,0.34071374,0.23586947,0.052017454,0.9659918,0.3238212,0.17583261,0.2279796,0.17907308,0.06605915,0.30773664,0.45856732,0.10224114,0.5724406,0.43327394,0.32217377,0.09652589,0.09261292,0.4255595,0.440912,0.3562756,0.06544046,0.66355616,0.56360143,0.17583531,0.08555942,0.21627928,0.08496456,0.13320877,0.33818153,0.0734493,0.09829529,0.30956867,0.11732541,0.44104335,0.120597206,0.50547856,0.2675863,0.39029124,0.31639552,0.049236555,0.28055716,0.17970257,0.53762406,0.05444912,0.20780563,0.46557245,0.54951215,0.6174115,0.083461866,0.21737686,0.2941818,0.15091589,0.7284257,0.12774457,0.3338643,0.39128467,0.23092727,0.036580276,0.5420117,0.1946758,0.38441062,0.29122138,0.18756269,0.28648928,0.25104603,0.039537624,0.2863637,0.45873016,0.06774722,0.78673214,0.11749985,0.41776296,0.18932518,0.3180448,0.023944864,0.13055912,0.034200825,0.7324532,0.4087298,0.29882905,0.13413928,0.14873117,0.27541646,0.23211052,0.13492483,0.5009499,0.0252252,0.529557,0.17521948,0.13653651,0.28854996,0.09502277,0.14418082,0.08597205,0.8079785,0.85169363,0.1362199,0.18981916,0.14648588,0.14137791,0.2428974,0.9501711,0.039027087,0.20184934,0.120576315,0.3340289,0.5372994,0.069133565,0.24706228,0.13236722,0.6001431,0.58430004,0.16837175,0.16636984,0.09751872,0.12355906,0.36807138,0.1973658,0.10859673,0.2208941,0.1827027,0.25920516,0.25278768,0.21562666,0.13035576,0.18842845,0.07190607,0.37122038,1.1855422,0.09087584,0.3264116,1.0688004,0.7896431,0.30205977,0.34702387,0.28636858,0.49337053,0.2206855,0.19469616,0.22000508,1.0437654,0.2033359,0.38022563,0.6526526,0.4553388,0.053905647,0.20651975,0.55257165,0.1472383,0.27338603,0.37292734,0.20605578,0.32976404,0.32897875,0.5617702,0.2597366,0.11474482,0.09577175,0.2263347,0.13080935,0.5801336,0.18330282,0.5266565,0.78281945,0.21818766,0.4544048,0.16966324,0.19757564,0.30671364,0.12044704,0.51721066,0.080449276,0.34737793,0.5188583,0.2816572,0.07860612,0.060415834,0.67761284,0.059034422,0.4862788,0.118029155,0.26086512,0.14635253,0.29278618,0.39590344,0.39057902,0.22696269,0.044530857,0.13102703,0.36573535,0.48855352,0.043880332,0.118604876,0.38012013,0.047831595,0.23644036,0.5561412,0.3052244,0.08763628,0.2720119,0.27931827,0.11608563,0.29331854,0.021311091,0.10343295,0.2627662,0.07583766,0.224139,0.24523842,0.29534167,0.4402564,0.027775338,0.19334488,0.3192836,0.3369058,0.13656811,0.31545618,0.14544602,0.61593527,0.080312505,0.7612622,0.20940675,0.10852988,0.2574362,0.1768615,0.04492333,0.04481727,0.33204028,0.2877008,0.1489243,0.13970505,0.48609254,0.30489317,0.11079355,0.14578642,0.59469646,0.4331147,0.2060784,0.097519115,0.17017986,0.18374528,0.18015485,0.1392393,0.14418179,0.23378989,0.31084833,0.4855169,0.27399212,0.1507026,0.1985961,0.05929026,0.10913476,0.22854869,0.8008181,0.1444853,0.21143869,0.22552381,0.4727994,0.3018611,0.26483372,0.77762306,0.15012467,0.26483807,0.18167649,0.25214595,0.11507895,0.55147505,0.041997008,0.034108285,0.16506577,0.03887106,0.1806088,0.092429064,0.27762017,0.22384968,0.5763562,0.1158137,0.37793252,0.1310746,0.1303502,0.7728956,0.22131813,0.091563664,0.1482224,0.31972906,0.1225247,0.20744622,0.1960329,0.36514863,0.02716252,0.20189697,0.12404493,0.08432449,0.19923723,0.596536,0.4154629,0.23323652,0.36862946,0.19613321,0.1500312,0.25604767,0.22073802,0.19953021,0.21935572,0.30710408,0.4282907,0.1446823,0.20747831,0.8827161,0.110913225,0.45144665,0.24031454,0.08550494,0.28399447,0.06212497,0.43369323,0.23002875,0.72254866,0.16818129,0.25598234,0.097555615,0.028293569,0.24904482,0.12316856,0.15789278,0.08742277,0.17801863,0.24480006,0.7794281,0.32743946,0.40222207,0.28839263,0.2963379,0.3632361,0.54597306,0.45391792,0.18013507,0.59573716,1.2078049,0.23634525,0.36136654,0.12847613,0.38950327,0.24687415,0.14648968,0.06882835,0.10065441,0.3393233,0.21199635,0.14825581,0.2612304,0.18274327,0.3246661,0.5050282,0.11036611,0.33017918,0.6198829,0.1867377,0.27805415,0.12742259,0.5398778,0.18441662,0.08106507,0.1008466,0.23293261,0.056710344,0.34639668,0.17988625,0.42102024,0.13947873,0.21858259,0.20393126,0.078630395,0.31310016,0.16235387,0.3461932,0.33286363,0.0677353,0.09424394,0.43858984,0.35389185,0.31588513,0.26983285,0.21284421,0.1583798,0.3636213,0.16108459,0.2235672,0.65907794,0.0495264,0.6161232,0.011804394,0.30209222,0.98450553,0.35338748,0.11564852,0.5379191,0.3557737,0.15974279,0.052765243,0.29455936,0.31758705,0.11152965,0.25859353,0.04617125,0.14542674,0.08106539,0.3229085,0.35678956,0.6163244,0.057955664,0.06873705,0.60570455,0.3970219,0.047096252,0.69954044,0.26356858,0.3991324,0.0645135,0.32689455,0.27021337,0.21601875,1.0132567,0.194311,0.29414096,0.040536784,0.69060254,0.03987029,0.16517034,0.35320947,0.64181316,0.9460938,0.4745284,0.1178455,0.23997518,0.12834369,0.09362463,0.7124595,0.1820101,0.51548034,0.081542104,0.28960636,0.62345165,0.30555877,0.24022669,0.15409532,0.35277718,0.29673788,0.14724724,0.30474934,0.11093558,0.49815977,0.16716686,0.46582022,0.3644487,0.13675909,0.33210886,0.49275666,0.49563196,0.35312533,0.19803268,0.14571531,0.40490165,0.14799003,0.04908922,0.11248926,0.04338046,0.06288998,0.17905375,0.20230079,0.21532509,0.10504376,0.10571894,0.05411816,0.1977393,0.24056563,0.33399546,0.87481713,0.42801884,0.8944221,0.08971229,1.0205741,0.08851892,0.22558634,0.057272762,0.16065961,0.3537565,0.3298533,0.053666975,0.21352327,0.25189045,0.43708378,0.05512583,0.05119603,0.13086826,0.16522336,0.4163228,0.35198635,0.3885248,1.0045241,0.24341372,0.11005708,0.6214704,0.07449192,0.78320795,0.13148881,0.10434509,0.15550117,0.25952068,0.20314708,0.025092617,0.08835809,0.378515,0.66634375,0.09448219,0.06320242,0.07534119,0.044687767,0.10027317,0.4851713,0.068079524,0.61097986,0.33231473,0.49332455,0.172246,0.47749978,0.20760696,0.8070099,0.11960138,0.109442905,0.42030144,0.018044466,0.39550957,0.5267538,0.21451761,0.3444099,0.30334222,0.26981416,0.25038528,0.031232078,0.5399324,0.37155104,0.070235245,0.25514606,0.23368746,0.39342177,0.12141138,0.11672103,0.4064355,0.22168358,0.42786244,0.07466344,0.050318815,0.8941439,0.20605901,0.3780083,0.02611691,0.3378385,0.06690759,0.22869265,0.22853446,0.11897821,0.26526937,0.48646328,0.11792662,0.29614642,0.2655398,0.2926863,0.21506585,0.11782955,0.26401505,0.58372664,0.47955427,0.1781443,0.024898253,0.12171069,0.12819417,0.05133214,0.5104893,0.2788591,0.2839741,0.1313942,0.6455764,0.20244358,0.31392702,0.107927255,0.8984339,0.5139299,0.30763075,0.0938888,0.18010299,0.12916853,0.12294684,0.12700452,0.19837628,0.13166434,0.20179874,0.5860127,0.17667258,0.18349628,0.5052135,0.3341773,0.11787128,0.3986224,0.09409959,1.2840265,0.055338446,0.0923585,0.10394516,0.22975194,0.05936365,0.11649636,0.2129572,0.27487448,0.06469541,0.2738852,0.31329,1.0161273,0.50744975,0.110788,0.16011615,0.17171524,0.11126232,0.3303581,0.11170693,0.12624656,0.555111,0.11475939,0.3849637,0.10737937,0.19118805,0.08739027,0.22100575,0.16451587,0.6498494,0.33813384,0.29654968,0.14383724,0.6469556,0.12645905,0.20381707,0.15178174,0.36551866,0.15809168,0.089846194,0.31023523,0.24858078,0.41253418,0.2568837,0.32354137,0.31796286,0.15030362,0.36860076,0.24200813,0.23211427,0.17113057,0.5426414,0.2731837,0.20252849,0.2672427,0.406245,0.19433764,0.13485761,0.8986125,0.09226902,0.34090242,0.017926872,0.043102235,0.16608065,0.50879,0.7742866,0.5841497,0.046953045,0.018073473,0.17398301,0.27690452,0.9550553,0.20482889,0.79950386,0.16721486,0.14203435,0.5575312,1.079165,0.41969684,0.0311708,0.17429341,0.52556586,0.16698445,0.15516499,0.33514044,0.07478586,0.70453006,0.39428672,0.17523302,0.14762871,0.05118148,0.255835,0.21359374,0.46057624,0.18617229,0.3508614,0.08890219,0.08255474,0.04329805,0.10332752,0.09343827,0.110579945,0.051614646,0.332278,0.28834245,0.14965612,0.12702976,0.1981155,0.10232006,0.090302646,0.17998159,0.27659112,0.28528374,0.24810162,0.049521536,0.24385346,0.55501527,0.15068965,0.0853479,0.15347801,0.3622187,0.13310444,1.1639866,0.2511601,0.26768202,0.37988743,0.41617846,0.14278251,0.20207696,0.24198489,0.42456207,0.44424766,0.116092846,0.2079839,0.09373944,0.19622073,0.31450272,0.16482374,1.1358979,0.24934646,0.098253734,0.16570564,0.19814645,0.10779248,0.10188417,0.24533679,0.050413366,0.14871125,0.10447852,0.321602,0.11310527,0.11361741,0.1532613,0.102379225,0.09670694,0.24120395,0.22098267,0.37515032,0.2168358,0.52779037,0.06591443,0.098818436,0.4538192,0.23479943,0.060484357,0.22620934,0.4017202,0.12188382,0.12945633,0.21389283,0.32229853,0.3667541,0.24363796,0.527463,0.27589592,0.23307425,0.20644042,0.22791775,0.5208741,0.06750593,0.19818096,0.15479179,0.08250282,0.7789795,0.41880304,0.23920919,0.067387454,0.21139772,0.5279024,0.24461232,0.61367893,0.2288662,0.14377739,0.09763507,0.63252544,0.26642308,0.3052443,0.20817713,0.4490206,0.49073002,0.3263786,0.345585,0.3828237,0.23433886,0.08961028,0.37351066,0.11292876,0.086991414,0.28125012,0.39440438,0.24203788,0.35290402,0.23209691,0.2676379,0.12776664,0.09839909,0.38781768,0.10759733,0.08534486,0.35601437,0.51860577,0.12228652,0.31467542,0.19094457,0.2859154,0.22656798,0.09651196,0.028104728,0.52844507,0.12460809,0.19483612,0.2859897,0.5513458,0.34952694,0.047213297,0.42277166,0.15146615,0.6460695,0.38347486,0.45573884,0.26528382,0.10069606,0.122657046,0.21503201,0.17310429,0.062298823,0.41480076,0.29237702,0.14653844,0.41821927,0.0040679597,0.3728463,0.48553303,0.23627332,0.09565812,0.102055974,0.3571583,0.12515043,0.22309686,0.0962291,0.09233272,0.15682362,0.09062847,0.67637104,0.185735,0.22317007,0.19517237,0.13463168,0.21153855,0.48991334,0.30158827,0.17445469,0.045775097,0.25514796,0.2258362,0.124701,0.43634593,0.15886481,0.21380594,0.19852912,0.13779494,0.45233807,0.4486106,0.07862832,0.24184938,0.14722905,0.22009069,0.539038,0.26272905,0.23601708,0.24985896,0.12476602,0.2118871,0.5662611,0.44694737,0.29109108,0.16122393,0.026638765,0.56283236,0.38490105,0.04323587,0.4621783,0.42659417,0.41080254,0.36973342,0.28440645
